Использовать заднюю рулевую рейку,Номер устройства,Работа,Уст. нулевого положения,Задание положения,Статус,Текущее положение,Ток статора,Температура инвертора,Температура двигателя,CAN-PDO online,Счетчик RPDO1,DropCounter1,"Ограничение рулевой рейки ""+""","Ограничение рулевой рейки ""-""",Нулевое положение рулевой рейки,Т фильтра,Множитель для показаний тока рулевых,Номер устройства,Работа,Уст. нулевого положения,Задание положения,Статус,Текущее положение,Ток статора,Температура инвертора,Температура двигателя,CAN-PDO online,Счетчик RPDO1,DropCounter1,"Ограничение рулевой рейки ""+""","Ограничение рулевой рейки ""-""",Нулевое положение рулевой рейки,Т фильтра,Множитель для показаний тока рулевых,time
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.091978
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.108154
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.125369
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.136050
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.145568
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.155644
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.165895
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.176031
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.183379
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.297593
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.432575
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.448066
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.462356
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.483360
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.499304
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.515425
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.527433
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.539063
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.549554
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.556781
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.564559
0,15,0,0,0,0,0,800,30,30,1,20644,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18581,84,1000,-1000,0,0.005,10,18:17:11.572686
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.582554
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.592532
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.603923
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.616640
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.627696
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.637475
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.647082
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.655394
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.662404
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.670579
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.678395
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.686103
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.693643
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.704794
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.716283
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.726584
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.738659
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.750052
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.764302
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.779277
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.794727
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.809894
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.824441
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.837929
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.853140
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.867528
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.884449
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.899187
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.912243
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:11.929174
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:12.056865
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:12.189836
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:12.206009
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:12.222426
0,15,0,0,0,0,0,830,30,30,1,20653,23,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18594,88,1000,-1000,0,0.005,10,18:17:12.233605
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.241103
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.253233
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.264762
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.277702
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.290131
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.302236
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.311799
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.322832
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.335195
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.347024
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.359222
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.373348
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.386030
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.398416
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.539772
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.808036
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.953945
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.965302
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.972941
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.981808
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:12.995883
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.006328
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.159252
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.293660
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.309359
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.325104
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.342442
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.357794
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.371980
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.385863
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.399073
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.412802
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.425332
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.437178
0,15,0,0,0,0,0,780,30,30,1,20661,80,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18597,88,1000,-1000,0,0.005,10,18:17:13.450414
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.462120
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.469868
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.476864
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.489767
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.502105
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.515206
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.528135
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.542208
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.554471
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.564049
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.573909
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.583277
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.590822
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.601640
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.610842
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.623730
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.636653
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.647677
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.661332
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.673885
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.685845
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.695204
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.704883
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.714531
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.723271
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.734065
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.746218
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.758083
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.771215
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.783697
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.795731
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.808181
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.818832
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:13.949044
0,15,0,0,0,0,0,790,30,30,1,20668,71,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18611,46,1000,-1000,0,0.005,10,18:17:14.096525
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.114881
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.129903
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.146460
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.161353
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.171980
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.183632
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.196038
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.208320
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.221387
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.234265
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.246414
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.259073
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.271189
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.285646
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.297545
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.309419
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.322099
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.334784
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.347296
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.359396
0,15,0,0,0,0,0,770,30,30,1,20680,78,1000,-1000,-18,0.005,10,15,0,0,0,0,0,0,0,0,0,18614,143,1000,-1000,0,0.005,10,18:17:14.372278
